beta,gamma,yearly_I
49,21,44591.40159818202
49,22,44629.092969552745
49,23,44667.05993258695
49,24,44705.29092217997
49,25,44743.774292802
49,26,44782.49832204557
49,27,44821.45121419623
49,28,44860.62110382565
49,29,44899.99605940606
49,30,44939.56408694453
49,31,44979.3131336366
49,32,45019.23109153752
49,33,45059.30580125065
49,34,45099.525055631195
49,35,45139.876603504694
49,36,45180.34815339878
49,37,45220.92737728719
49,38,45261.60191434537
49,39,45302.359374715226
49,40,45343.18734327951
49,41,45384.07338344351
49,42,45425.00504092327
49,43,45465.96984753944
49,44,45506.95532501512
49,45,45547.94898877686
49,46,45588.93835175747
49,47,45629.91092819991
49,48,45670.85423746059
49,49,45711.75580781083
49,50,45752.60318023606
49,51,45793.38391223093
49,52,45834.08558158945
49,53,45874.69579018889
49,54,45915.202167766205
49,55,45955.592375686465
49,56,45995.854110701155
49,57,46035.975108695566
49,58,46075.94314842514
49,59,46115.74605523786
49,60,46155.37170478262
49,61,46194.808026702834
49,62,46234.043008312685
49,63,46273.0646982568
49,64,46311.861210150346
49,65,46350.42072619998
49,66,46388.731500803595
49,67,46426.78186412808
49,68,46464.560225664296
49,69,46502.0550777572
49,70,46539.2549991117
49,71,46576.14865827137
49,72,46612.72481707019
49,73,46648.97233405589
49,74,46684.88016788378
49,75,46720.43738067967
49,76,46755.633141372164
49,77,46790.45672899155
49,78,46824.89753593583
49,79,46858.94507120138
49,80,46892.588963579285
49,81,46925.81896481393
49,82,46958.62495272509
49,83,46990.996934291
49,84,47022.92504869246
49,85,47054.399570316666
49,86,47085.410911719286
49,87,47115.94962654532
49,88,47146.0064124065
49,89,47175.57211371466
49,90,47204.63772447068
49,91,47233.19439100804
49,92,47261.233414689465
49,93,47288.74625455665
49,94,47315.72452993219
49,95,47342.160022971926
49,96,47368.04468116866
49,97,47393.37061980478
49,98,47418.13012435392
49,99,47442.315652831305
49,100,47465.919838090515
49,101,47488.93549006818
49,102,47511.355597973714
49,103,47533.17333242509
49,104,47554.38204752893
49,105,47574.975282905216
49,106,47594.94676565506
49,107,47614.29041227127
49,108,47633.00033049168
49,109,47651.070821093876
49,110,47668.496379631586
49,111,47685.27169811076
49,112,47701.39166660675
49,113,47716.851374821206
49,114,47731.6461135772
49,115,47745.77137625389
49,116,47759.22286015941
49,117,47771.996467841615
49,118,47784.08830833582
49,119,47795.494698350136
49,120,47806.21216338784
49,121,47816.23743880518
49,122,47825.56747080608
49,123,47834.199417372576
49,124,47842.130649129926
49,125,47849.358750148305
49,126,47855.88151867797
49,127,47861.696967820535
49,128,47866.803326133784
49,129,47871.19903817155
49,130,47874.88276495739
49,131,47877.85338439237
49,132,47880.10999159703
49,133,47881.65189918704
49,134,47882.47863748235
49,135,47882.58995465054
49,136,47881.98581678318
49,137,47880.666407906654
49,138,47878.632129925594
49,139,47875.88360250084
49,140,47872.42166286053
49,141,47868.247365544805
49,142,47863.361982085255
49,143,47857.76700061694
49,144,47851.4641254254
49,145,47844.455276427565
49,146,47836.74258858659
49,147,47828.32841126204
49,148,47819.21530749372
49,149,47809.40605322148
49,150,47798.903636439056
49,151,47787.71125628434
49,152,47775.832322064845
49,153,47763.27045221893
49,154,47750.029473213865
49,155,47736.11341838006
49,156,47721.52652668281
49,157,47706.27324143045
49,158,47690.35820892143
49,159,47673.78627702897
49,160,47656.56249372389
49,161,47638.69210553759
49,162,47620.18055596334
49,163,47601.03348379844
49,164,47581.25672142668
49,165,47560.85629304133
49,166,47539.83841281057
49,167,47518.2094829842
49,168,47495.97609194395
49,169,47473.14501219602
49,170,47449.72319830844
49,171,47425.71778479268
49,172,47401.136083930214
49,173,47375.985583545254
49,174,47350.27394472384
49,175,47324.008999480226
49,176,47297.198748371215
49,177,47269.851358058986
49,178,47241.97515882352
49,179,47213.57864202517
49,180,47184.670457518114
50,-180,46727.51003454714
50,-179,46697.65726822454
50,-178,46667.30318094381
50,-177,46636.457018854046
50,-176,46605.12817799498
50,-175,46573.326201435084
50,-174,46541.06077636443
50,-173,46508.34173114408
50,-172,46475.17903231222
50,-171,46441.58278154814
50,-170,46407.56321259516
50,-169,46373.13068814367
50,-168,46338.29569667415
50,-167,46303.06884926245
50,-166,46267.46087634751
50,-165,46231.48262446286
50,-164,46195.145052932516
50,-163,46158.459230532804
50,-162,46121.43633212068
50,-161,46084.08763522949
50,-160,46046.42451663424
50,-159,46008.458448885634
50,-158,45970.20099681575
50,-157,45931.66381401503
50,-156,45892.85863928277
50,-155,45853.79729305101
50,-154,45814.49167378426
50,-153,45774.9537543549
50,-152,45735.19557839618
50,-151,45695.22925663368
50,-150,45655.06696319616
50,-149,45614.72093190725
50,-148,45574.203452558904
50,-147,45533.5268671679
50,-146,45492.7035662161
50,-145,45451.74598487655
50,-144,45410.66659922514
50,-143,45369.47792244081
50,-142,45328.19250099351
50,-141,45286.82291082246
50,-140,45245.38175350572
50,-139,45203.881652421114
50,-138,45162.33524890148
50,-137,45120.75519838392
50,-136,45079.15416655447
50,-135,45037.54482549048
50,-134,44995.93984980032
50,-133,44954.35191276268
50,-132,44912.793682465955
50,-131,44871.27781794975
50,-130,44829.81696534852
50,-129,44788.42375403961
50,-128,44747.11079279622
50,-127,44705.890665946456
50,-126,44664.77592954041
50,-125,44623.77910752493
50,-124,44582.91268792924
50,-123,44542.189119060655
50,-122,44501.620805712584
50,-121,44461.220105386456
50,-120,44420.999324526885
50,-119,44380.97071477336
50,-118,44341.146469228086
50,-117,44301.5387187422
50,-116,44262.15952822007
50,-115,44223.02089294475
50,-114,44184.13473492346
50,-113,44145.51289925681
50,-112,44107.16715053005
50,-111,44069.10916922963
50,-110,44031.35054818544
50,-109,43993.902789039115
50,-108,43956.77729874097
50,-107,43919.98538607494
50,-106,43883.538258214
50,-105,43847.44701730636
50,-104,43811.722657093764
50,-103,43776.37605956221
50,-102,43741.417991627786
50,-101,43706.85910185677
50,-100,43672.709917221524
50,-99,43638.98083989467
50,-98,43605.68214407986
50,-97,43572.8239728824
50,-96,43540.41633521954
50,-95,43508.46910277165
50,-94,43476.99200697525
50,-93,43445.99463605861
50,-92,43415.48643212119
50,-91,43385.47668825746
50,-90,43355.97454572606
50,-89,43326.98899116549
50,-88,43298.528853856405
50,-87,43270.602803032336
50,-86,43243.219345238904
50,-85,43216.38682174263
50,-84,43190.11340599005
50,-83,43164.40710111815
50,-82,43139.275737516444
50,-81,43114.72697044168
50,-80,43090.76827768615
50,-79,43067.40695729974
50,-78,43044.650125367065
50,-77,43022.5047138394
50,-76,43000.97746842377
50,-75,42980.07494652751
50,-74,42959.803515261454
50,-73,42940.16934949982
50,-72,42921.17842999977
50,-71,42902.83654157928
50,-70,42885.1492713553
50,-69,42868.12200704165
50,-68,42851.75993530805
50,-67,42836.068040199956
50,-66,42821.05110162067
50,-65,42806.71369387521
50,-64,42793.06018427679
50,-63,42780.094731816724
50,-62,42767.821285897444
50,-61,42756.2435851295
50,-60,42745.365156192565
50,-59,42735.189312761686
50,-58,42725.71915449714
50,-57,42716.957566101046
50,-56,42708.90721643799
50,-55,42701.57055772244
50,-54,42694.949824771895
50,-53,42689.047034325566
50,-52,42683.8639844307
50,-51,42679.40225389444
50,-50,42675.66320180316
50,-49,42672.64796710835
50,-48,42670.35746827966
50,-47,42668.79240302536
50,-46,42667.95324807933
50,-45,42667.840259056415
50,-44,42668.45347037405
50,-43,42669.792695242235
50,-42,42671.85752572003
50,-41,42674.64733284008
50,-40,42678.16126680019
50,-39,42682.398257221845
50,-38,42687.35701347701
50,-37,42693.03602508017
50,-36,42699.43356214964
50,-35,42706.54767593349
50,-34,42714.376199403814
50,-33,42722.91674791655
50,-32,42732.16671993784
50,-31,42742.12329783665
50,-30,42752.78344874275
50,-29,42764.143925471144
50,-28,42776.20126751036
50,-27,42788.95180207734
50,-26,42802.39164523568
50,-25,42816.51670307896
50,-24,42831.32267297776
50,-23,42846.80504489017
50,-22,42862.959102735775
50,-21,42879.7799258321
50,-20,42897.262390393334
50,-19,42915.40117109155
50,-18,42934.19074267841
50,-17,42953.62538166838
50,-16,42973.69916808214
50,-15,42994.40598724986
50,-14,43015.73953167389
50,-13,43037.69330294998
50,-12,43060.26061374663
50,-11,43083.43458984242
50,-10,43107.208172219674
50,-9,43131.57411921489
50,-8,43156.52500872464
50,-7,43182.05324046629
50,-6,43208.15103829312
50,-5,43234.8104525631
50,-4,43262.02336256044
50,-3,43289.78147896901
50,-2,43318.07634639771
50,-1,43346.89934595585
50,0,43376.2416978786
50,1,43406.094464201175
50,2,43436.44855148186
50,3,43467.2947135717
50,4,43498.62355443072
50,5,43530.42553099064
50,6,43562.690956061284
50,7,43595.41000128161
50,8,43628.57270011352
50,9,43662.16895087763
50,10,43696.18851983056
50,11,43730.62104428209
50,12,43765.4560357516
50,13,43800.682883163325
50,14,43836.290856078194
50,15,43872.269107962864
50,16,43908.60667949318
50,17,43945.29250189289
50,18,43982.315400305066
50,19,44019.66409719624
50,20,44057.32721579145
50,21,44095.293283540064
50,22,44133.550735609926
50,23,44172.08791841065
50,24,44210.89309314294
50,25,44249.95443937466
50,26,44289.26005864147
50,27,44328.79797807082
50,28,44368.556154029524
50,29,44408.52247579199
50,30,44448.68476922958
50,31,44489.03080051848
50,32,44529.54827986678
50,33,44570.22486525781
50,34,44611.0481662096
50,35,44652.00574754918
50,36,44693.085133200555
50,37,44734.27380998488
50,38,44775.5592314322
50,39,44816.92882160322
50,40,44858.369978920025
50,41,44899.87008000467
50,42,44941.41648352421
50,43,44982.99653404183
50,44,45024.59756587128
50,45,45066.20690693523
50,46,45107.81188262534
50,47,45149.399819662984
50,48,45190.958049959765
50,49,45232.473914475944
50,50,45273.934767077204
50,51,45315.32797838606
50,52,45356.640939629484
50,53,45397.86106647919
50,54,45438.97580288533
50,55,45479.97262490079
50,56,45520.839044496475
50,57,45561.56261336511
50,58,45602.130926713115
50,59,45642.53162703922
50,60,45682.75240789883
50,61,45722.78101765239
50,62,45762.605263197605
50,63,45802.21301368349
50,64,45841.59220420556
50,65,45880.73083948097
50,66,45919.61699750225
50,67,45958.2388331689
50,68,45996.58458189564
50,69,46034.64256319611
50,70,46072.40118424024
50,71,46109.84894338657
50,72,46146.97443368469
50,73,46183.76634635077
50,74,46220.21347421174
50,75,46256.304715119346
50,76,46292.02907533202
50,77,46327.37567286346
50,78,46362.33374079789
50,79,46396.892630568946
50,80,46431.04181520414
50,81,46464.77089253104
50,82,46498.06958834584
50,83,46530.92775954332
50,84,46563.33539720617
50,85,46595.28262965403
50,86,46626.75972545049
50,87,46657.75709636714
50,88,46688.26530030452
50,89,46718.27504416829
50,90,46747.77718669962
50,91,46776.7627412602
50,92,46805.22287856928
50,93,46833.14892939337
50,94,46860.53238718677
50,95,46887.3649106831
50,96,46913.638326435655
50,97,46939.34463130757
50,98,46964.47599490931
50,99,46989.02476198402
50,100,47012.983454739566
50,101,47036.34477512591
50,102,47059.10160705867
50,103,47081.24701858632
50,104,47102.77426400198
50,105,47123.67678589818
50,106,47143.94821716429
50,107,47163.58238292589
50,108,47182.57330242597
50,109,47200.91519084641
50,110,47218.602461070455
50,111,47235.629725384046
50,112,47251.99179711772
50,113,47267.68369222575
50,114,47282.70063080502
50,115,47297.03803855046
50,116,47310.691548148956
50,117,47323.65700060894
50,118,47335.93044652826
50,119,47347.5081472962
50,120,47358.386576233104
50,121,47368.56241966404
50,122,47378.03257792851
50,123,47386.79416632468
50,124,47394.844515987716
50,125,47402.181174703226
50,126,47408.801907653826
50,127,47414.70469810013
50,128,47419.88774799501
50,129,47424.3494785313
50,130,47428.08853062251
50,131,47431.103765317355
50,132,47433.39426414599
50,133,47434.95932940036
50,134,47435.798484346364
50,135,47435.91147336932
50,136,47435.29826205164
50,137,47433.95903718347
50,138,47431.894206705685
50,139,47429.104399585645
50,140,47425.59046562554
50,141,47421.35347520382
50,142,47416.39471894872
50,143,47410.71570734551
50,144,47404.31817027606
50,145,47397.20405649221
50,146,47389.375533021885
50,147,47380.83498450914
50,148,47371.58501248788
50,149,47361.62843458906
50,150,47350.96828368293
50,151,47339.60780695461
50,152,47327.55046491536
50,153,47314.79993034839
50,154,47301.36008719004
50,155,47287.235029346746
50,156,47272.429059448004
50,157,47256.94668753555
50,158,47240.79262968992
50,159,47223.97180659365
50,160,47206.48934203241
50,161,47188.35056133412
50,162,47169.560989747275
50,163,47150.126350757346
50,164,47130.05256434356
50,165,47109.34574517582
50,166,47088.01220075179
50,167,47066.05842947575
50,168,47043.49111867909
50,169,47020.31714258331
50,170,46996.54356020608
50,171,46972.17761321081
50,172,46947.22672370106
50,173,46921.6984919594
50,174,46895.6006941326
50,175,46868.941279862585
50,176,46841.72836986529
50,177,46813.970253456704
50,178,46785.675386027986
50,179,46756.85238646983
50,180,46727.51003454714
51,-180,46262.728706924354
51,-179,46232.44331422377
51,-178,46201.64933542033
51,-177,46170.35615065814
51,-176,46138.573292144654
51,-175,46106.31044124625
51,-174,46073.57742553996
51,-173,46040.38421581938
51,-172,46006.74092305785
51,-171,45972.657795328116
51,-170,45938.14521468123
51,-169,45903.21369398341
51,-168,45867.87387371437
51,-167,45832.13651872567
51,-166,45796.01251496182
51,-165,45759.51286614428
51,-164,45722.64869041974
51,-163,45685.431216973215
51,-162,45647.87178260759
51,-161,45609.98182829051
51,-160,45571.77289566906
51,-159,45533.25662355425
51,-158,45494.44474437569
51,-157,45455.349080607724
51,-156,45415.98154116829
51,-155,45376.35411779126
51,-154,45336.478881373725
51,-153,45296.36797829895
51,-152,45256.03362673654
51,-151,45215.488112920684
51,-150,45174.74378740774
51,-149,45133.813061313966
51,-148,45092.708402534896
51,-147,45051.44233194794
51,-146,45010.02741959789
51,-145,44968.476280868264
51,-144,44926.80157263837
51,-143,44885.01598942818
51,-142,44843.13225953095
51,-141,44801.16314113666
51,-140,44759.1214184453
51,-139,44717.01989777289
51,-138,44674.87140365049
51,-137,44632.688774917646
51,-136,44590.4848608118
51,-135,44548.27251705389
51,-134,44506.06460193287
51,-133,44463.873972388516
51,-132,44421.71348009526
51,-131,44379.59596754755
51,-130,44337.534264147675
51,-129,44295.541182297915
51,-128,44253.62951349784
51,-127,44211.81202444771
51,-126,44170.1014531599
51,-125,44128.51050507839
51,-124,44087.051849208925
51,-123,44045.73811425969
51,-122,44004.58188479446
51,-121,43963.5956973996
51,-120,43922.79203686471
51,-119,43882.183332380075
51,-118,43841.78195375048
51,-117,43801.600207627256
51,-116,43761.65033375955
51,-115,43721.944501265796
51,-114,43682.4948049274
51,-113,43643.31326150386
51,-112,43604.41180607299
51,-111,43565.80228839491
51,-110,43527.49646930275
51,-109,43489.50601711999
51,-108,43451.842504106506
51,-107,43414.51740293314
51,-106,43377.542083187334
51,-105,43340.927807909626
51,-104,43304.68573016298
51,-103,43268.8268896354
51,-102,43233.362209276995
51,-101,43198.30249197296
51,-100,43163.65841725298
51,-99,43129.44053803761
51,-98,43095.659277424435
51,-97,43062.32492551267
51,-96,43029.44763626886
51,-95,42997.03742443373
51,-94,42965.104162471864
51,-93,42933.65757756407
51,-92,42902.70724864489
51,-91,42872.26260348416
51,-90,42842.33291581591
51,-89,42812.927302512806
51,-88,42784.054720809545
51,-87,42755.723965574245
51,-86,42727.94366662941
51,-85,42700.72228612315
51,-84,42674.06811595167
51,-83,42647.98927523347
51,-82,42622.493707836
51,-81,42597.58917995611
51,-80,42573.28327775422
51,-79,42549.583405043675
51,-78,42526.49678103515
51,-77,42504.03043813811
51,-76,42482.19121981812
51,-75,42460.98577851272
51,-74,42440.42057360467
51,-73,42420.50186945469
51,-72,42401.235733493
51,-71,42382.6280343712
51,-70,42364.68444017477
51,-69,42347.41041669629
51,-68,42330.81122577064
51,-67,42314.8919236722
51,-66,42299.65735957458
51,-65,42285.11217407364
51,-64,42271.26079777361
51,-63,42258.10744993812
51,-62,42245.656137204234
51,-61,42233.910652362436
51,-60,42222.87457320121
51,-59,42212.55126141715
51,-58,42202.94386159105
51,-57,42194.05530022992
51,-56,42185.88828487576
51,-55,42178.44530328041
51,-54,42171.728622648276
51,-53,42165.74028894533
51,-52,42160.48212627605
51,-51,42155.955736327625
51,-50,42152.1624978824
51,-49,42149.103566397476
51,-48,42146.779873652966
51,-47,42145.192127468385
51,-46,42144.340811486385
51,-45,42144.22618502618
51,-44,42144.84828300407
51,-43,42146.20691592298
51,-42,42148.30166993019
51,-41,42151.131906943316
51,-40,42154.69676484471
51,-39,42158.99515774419
51,-38,42164.02577630961
51,-37,42169.78708816581
51,-36,42176.277338361404
51,-35,42183.494549903255
51,-34,42191.43652435892
51,-33,42200.100842525986
51,-32,42209.48486516921
51,-31,42219.585733824366
51,-30,42230.40037166903
51,-29,42241.92548445978
51,-28,42254.15756153554
51,-27,42267.09287688721
51,-26,42280.72749029238
51,-25,42295.05724851573
51,-24,42310.077786574155
51,-23,42325.78452906617
51,-22,42342.17269156592
51,-21,42359.23728208033
51,-20,42376.97310256979
51,-19,42395.37475053159
51,-18,42414.43662064551
51,-17,42434.15290648128
51,-16,42454.517602267166
51,-15,42475.52450471964
51,-14,42497.16721493268
51,-13,42519.43914032706
51,-12,42542.333496658524
51,-11,42565.84331008453
51,-10,42589.96141928797
51,-9,42614.68047765921
51,-8,42639.992955533686
51,-7,42665.891142485314
51,-6,42692.36714967552
51,-5,42719.412912256026
51,-4,42747.020191825606
51,-3,42775.180578939355
51,-2,42803.88549567064
51,-1,42833.126198223756
51,0,42862.89377959741
51,1,42893.17917229799
51,2,42923.97315110143
51,3,42955.26633586354
51,4,42987.04919437707
51,5,43019.31204527545
51,6,43052.04506098176
51,7,43085.2382707023
51,8,43118.88156346391
51,9,43152.96469119354
51,10,43187.4772718405
51,11,43222.40879253829
51,12,43257.748612807314
51,13,43293.48596779605
51,14,43329.60997155991
51,15,43366.10962037737
51,16,43402.97379610192
51,17,43440.191269548464
51,18,43477.75070391406
51,19,43515.6406582312
51,20,43553.849590852675
51,21,43592.36586296745
51,22,43631.17774214601
51,23,43670.27340591399
51,24,43709.64094535339
51,25,43749.26836873038
51,26,43789.14360514797
51,27,43829.25450822274
51,28,43869.58885978518
51,29,43910.13437360102
51,30,43950.87869911401
51,31,43991.809425207786
51,32,44032.91408398681
51,33,44074.1801545738
51,34,44115.595066923815
51,35,44157.14620565345
51,36,44198.820913883326
51,37,44240.60649709359
51,38,44282.490226990754
51,39,44324.4593453851
51,40,44366.501068076395
51,41,44408.602588748756
51,42,44450.751082871204
51,43,44492.93371160406
51,44,44535.13762570995
51,45,44577.349969467854
51,46,44619.55788458882
51,47,44661.748514133185
51,48,44703.90900642646
51,49,44746.0265189742
51,50,44788.08822237413
51,51,44830.081304223764
51,52,44871.9929730239
51,53,44913.810462074
51,54,44955.52103336181
51,55,44997.111981443275
51,56,45038.570637312754
51,57,45079.884372262044
51,58,45121.04060172722
51,59,45162.0267891221
51,60,45202.83044965703
51,61,45243.439154141626
51,62,45283.840532771246
51,63,45324.022278894496
51,64,45363.97215276223
51,65,45403.677985255876
51,66,45443.12768159434
51,67,45482.30922501784
51,68,45521.21068044871
51,69,45559.82019812681
51,70,45598.12601721899
51,71,45636.11646940169
51,72,45673.779982415195
51,73,45711.10508358855
51,74,45748.0804033344
51,75,45784.69467861207
51,76,45820.93675635874
51,77,45856.79559688633
51,78,45892.26027724473
51,79,45927.31999454878
51,80,45961.9640692688
51,81,45996.181948484096
51,82,46029.963209097274
51,83,46063.29756100906
51,84,46096.17485025289
51,85,46128.58506208795
51,86,46160.51832404986
51,87,46191.96490895758
51,88,46222.91523787683
51,89,46253.359883037534
51,90,46283.28957070581
51,91,46312.69518400891
51,92,46341.567765712156
51,93,46369.89852094742
51,94,46397.678819892295
51,95,46424.90020039857
51,96,46451.554370570055
51,97,46477.63321128826
51,98,46503.12877868567
51,99,46528.03330656557
51,100,46552.33920876746
51,101,46576.03908147804
51,102,46599.12570548656
51,103,46621.59204838363
51,104,46643.43126670362
51,105,46664.636708009064
51,106,46685.20191291701
51,107,46705.12061706703
51,108,46724.38675302871
51,109,46742.994452150495
51,110,46760.938046346935
51,111,46778.21206982545
51,112,46794.81126075105
51,113,46810.73056284949
51,114,46825.96512694716
51,115,46840.51031244813
51,116,46854.36168874807
51,117,46867.51503658355
51,118,46879.96634931743
51,119,46891.71183415922
51,120,46902.74791332048
51,121,46913.07122510454
51,122,46922.67862493063
51,123,46931.567186291715
51,124,46939.73420164598
51,125,46947.17718324126
51,126,46953.89386387339
51,127,46959.882197576386
51,128,46965.14036024569
51,129,46969.66675019407
51,130,46973.45998863933
51,131,46976.51892012426
51,132,46978.842612868684
51,133,46980.43035905336
51,134,46981.28167503534
51,135,46981.396301495566
51,136,46980.77420351759
51,137,46979.4155705987
51,138,46977.320816591564
51,139,46974.490579578385
51,140,46970.92572167699
51,141,46966.62732877749
51,142,46961.596710212085
51,143,46955.83539835588
51,144,46949.34514816024
51,145,46942.12793661841
51,146,46934.185962162774
51,147,46925.52164399571
51,148,46916.13762135252
51,149,46906.03675269736
51,150,46895.22211485267
51,151,46883.697002061934
51,152,46871.46492498618
51,153,46858.529609634505
51,154,46844.89499622933
51,155,46830.56523800597
51,156,46815.54469994754
51,157,46799.83795745554
51,158,46783.44979495575
51,159,46766.38520444136
51,160,46748.64938395192
51,161,46730.24773599016
51,162,46711.18586587616
51,163,46691.46958004046
51,164,46671.10488425452
51,165,46650.09798180208
51,166,46628.45527158904
51,167,46606.18334619468
51,168,46583.288989863126
51,169,46559.779176437216
51,170,46535.661067233734
51,171,46510.9420088625
51,172,46485.62953098806
51,173,46459.731344036394
51,174,46433.255336846174
51,175,46406.209574265624
51,176,46378.602294696146
51,177,46350.44190758239
51,178,46321.736990851074
51,179,46292.49628829798
51,180,46262.728706924354
52,-180,45790.468051544354
52,-179,45759.759257689846
52,-178,45728.53476750789
52,-177,45696.80409228067
52,-176,45664.576897479186
52,-175,45631.86299981922
52,-174,45598.67236427095
52,-173,45565.015101023426
52,-172,45530.901462405025
52,-171,45496.3418397607
52,-170,45461.346760286186
52,-169,45425.926883821645
52,-168,45390.09299960468
52,-167,45353.85602298351
52,-166,45317.22699209224
52,-165,45280.217064488446
52,-164,45242.837513754755
52,-163,45205.09972606436
52,-162,45167.01519671289
52,-161,45128.595526616955
52,-160,45089.85241878029
52,-159,45050.79767472882
52,-158,45011.443190915954
52,-157,44971.800955098726
52,-156,44931.883042686044
52,-155,44891.70161306077
52,-154,44851.26890587574
52,-153,44810.59723732509
52,-152,44769.69899639317
52,-151,44728.58664108032
52,-150,44687.27269460821
52,-149,44645.76974160515
52,-148,44604.09042427273
52,-147,44562.24743853466
52,-146,44520.253530169815
52,-145,44478.12149092952
52,-144,44435.86415464098
52,-143,44393.494393298206
52,-142,44351.02511314101
52,-141,44308.46925072356
52,-140,44265.83976897365
52,-139,44223.149653244494
52,-138,44180.411907358895
52,-137,44137.63954964816
52,-136,44094.84560898689
52,-135,44052.04312082395
52,-134,44009.2451232118
52,-133,43966.46465283524
52,-132,43923.714741039854
52,-131,43881.00840986295
52,-130,43838.358668066714
52,-129,43795.77850717562
52,-128,43753.28089751922
52,-127,43710.87878428097
52,-126,43668.58508355548
52,-125,43626.412678413595
52,-124,43584.374414978534
52,-123,43542.48309851256
52,-122,43500.75148951642
52,-121,43459.19229984244
52,-120,43417.81818882253
52,-119,43376.641759411614
52,-118,43335.67555434896
52,-117,43294.93205233752
52,-116,43254.42366424266
52,-115,43214.16272931192
52,-114,43174.16151141597
52,-113,43134.43219531332
52,-112,43094.986882938545
52,-111,43055.837589715855
52,-110,43016.99624089923
52,-109,42978.47466793986
52,-108,42940.28460488191
52,-107,42902.437684788645
52,-106,42864.94543619851
52,-105,42827.81927961369
52,-104,42791.070524021015
52,-103,42754.71036344749
52,-102,42718.74987355028
52,-101,42683.20000824293
52,-100,42648.07159635882
52,-99,42613.37533835246
52,-98,42579.12180304013
52,-97,42545.32142438064
52,-96,42511.98449829663
52,-95,42479.12117953873
52,-94,42446.74147859231
52,-93,42414.85525862785
52,-92,42383.47223249684
52,-91,42352.60195977304
52,-90,42322.25384384066
52,-89,42292.43712902971
52,-88,42263.160897800415
52,-87,42234.43406797634
52,-86,42206.26539002825
52,-85,42178.663444408216
52,-84,42151.63663893633
52,-83,42125.19320623931
52,-82,42099.34120124289
52,-81,42074.088498718316
52,-80,42049.442790883375
52,-79,42025.411585059395
52,-78,42002.00220138446
52,-77,41979.22177058362
52,-76,41957.077231796786
52,-75,41935.575330465
52,-74,41914.722616275685
52,-73,41894.5254411676
52,-72,41874.98995739588
52,-71,41856.12211565822
52,-70,41837.92766328196
52,-69,41820.412142473506
52,-68,41803.580888630226
52,-67,41787.43902871504
52,-66,41771.99147969486
52,-65,41757.242947042774
52,-64,41743.197923304746
52,-63,41729.86068673098
52,-62,41717.23529997294
52,-61,41705.3256088458
52,-60,41694.13524115682
52,-59,41683.66760560038
52,-58,41673.925890719685
52,-57,41664.91306393552
52,-56,41656.631870642144
52,-55,41649.08483337131
52,-54,41642.27425102365
52,-53,41636.20219816852
52,-52,41630.87052441205
52,-51,41626.28085383374
52,-50,41622.43458449172
52,-49,41619.33288799679
52,-48,41616.97670915587
52,-47,41615.366765683815
52,-46,41614.503547984954
52,-45,41614.387319003836
52,-44,41615.01811414487
52,-43,41616.395741261804
52,-42,41618.51978071603
52,-41,41621.38958550458
52,-40,41625.00428145705
52,-39,41629.36276750218
52,-38,41634.463716002814
52,-37,41640.305573160564
52,-36,41646.88655948922
52,-35,41654.20467035655
52,-34,41662.25767659519
52,-33,41671.04312518136
52,-32,41680.55833998231
52,-31,41690.80042257138
52,-30,41701.76625311108
52,-29,41713.45249130317
52,-28,41725.855577406284
52,-27,41738.97173332034
52,-26,41752.796963737026
52,-25,41767.3270573573
52,-24,41782.557588173964
52,-23,41798.48391681968
52,-22,41815.1011919805
52,-21,41832.4043518734
52,-20,41850.38812578832
52,-19,41869.04703569348
52,-18,41888.37539790424
52,-17,41908.36732481407
52,-16,41929.01672668856
52,-15,41950.31731351969
52,-14,41972.262596942484
52,-13,41994.845892210964
52,-12,42018.060320234654
52,-11,42041.898809673905
52,-10,42066.35409909391
52,-9,42091.41873917651
52,-8,42117.08509498963
52,-7,42143.34534831264
52,-6,42170.19150001799
52,-5,42197.615372507775
52,-4,42225.608612204735
52,-3,42254.16269209694
52,-2,42283.26891433514
52,-1,42312.91841288194
52,0,42343.10215621289
52,1,42373.81095006741
52,2,42405.03544024938
52,3,42436.766115476574
52,4,42468.993310278005
52,5,42501.70720793798
52,6,42534.897843486266
52,7,42568.555106733766
52,8,42602.66874535216
52,9,42637.22836799652
52,10,42672.22344747104
52,11,42707.643323935554
52,12,42743.4772081525
52,13,42779.71418477369
52,14,42816.34321566502
52,15,42853.35314326876
52,16,42890.73269400242
52,17,42928.47048169285
52,18,42966.55501104435
52,19,43004.97468114026
52,20,43043.717788976945
52,21,43082.77253302836
52,22,43122.12701684125
52,23,43161.76925265853
52,24,43201.68716507122
52,25,43241.86859469644
52,26,43282.30130188147
52,27,43322.972970432114
52,28,43363.871211364036
52,29,43404.9835666769
52,30,43446.29751314897
52,31,43487.800466152104
52,32,43529.479783484516
52,33,43571.322769222534
52,34,43613.31667758738
52,35,43655.448716827676
52,36,43697.7060531162
52,37,43740.07581445894
52,38,43782.545094616165
52,39,43825.1009570337
52,40,43867.73043878358
52,41,43910.42055451275
52,42,43953.158300398354
52,43,43995.930658109086
52,44,44038.72459877031
52,45,44081.527086933296
52,46,44124.3250845454
52,47,44167.10555492201
52,48,44209.85546671738
52,49,44252.56179789428
52,50,44295.21153969053
52,51,44337.791700581605
52,52,44380.289310238026
52,53,44422.69142347627
52,54,44464.98512420168
52,55,44507.157529343574
52,56,44549.19579277863
52,57,44591.08710924467
52,58,44632.818718240815
